Case,Threads,Time
1,8,0.006000
1,8,0.006000
1,8,0.006000
2,1,0.016000
2,1,0.017000
2,1,0.017000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.017000
2,1,0.016000
2,1,0.017000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.016000
2,1,0.017000
2,1,0.018000
2,1,0.018000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.017000
2,1,0.017000
2,1,0.017000
2,1,0.018000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.018000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.017000
2,1,0.016000
2,1,0.020000
2,1,0.016000
2,1,0.017000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.018000
2,1,0.016000
2,1,0.016000
2,1,0.015000
2,1,0.016000
2,1,0.017000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.016000
2,1,0.017000
2,1,0.016000
2,1,0.017000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.017000
2,1,0.016000
2,1,0.018000
2,1,0.018000
2,1,0.018000
2,1,0.018000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.017000
2,1,0.018000
2,1,0.017000
2,1,0.017000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.018000
2,1,0.017000
2,1,0.017000
2,1,0.016000
2,1,0.019000
2,1,0.017000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.016000
2,1,0.017000
2,2,0.010000
2,2,0.010000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.010000
2,2,0.011000
2,2,0.010000
2,2,0.010000
2,2,0.012000
2,2,0.010000
2,2,0.010000
2,2,0.009000
2,2,0.011000
2,2,0.009000
2,2,0.013000
2,2,0.009000
2,2,0.009000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.009000
2,2,0.010000
2,2,0.011000
2,2,0.010000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.010000
2,2,0.010000
2,2,0.009000
2,2,0.009000
2,2,0.009000
2,2,0.010000
2,2,0.010000
2,2,0.009000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.009000
2,2,0.010000
2,2,0.010000
2,2,0.010000
2,2,0.010000
2,2,0.009000
2,2,0.013000
2,2,0.010000
2,2,0.009000
2,2,0.009000
2,2,0.009000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.009000
2,2,0.011000
2,2,0.011000
2,2,0.011000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.009000
2,2,0.009000
2,2,0.010000
2,2,0.010000
2,2,0.009000
2,2,0.009000
2,2,0.011000
2,2,0.009000
2,2,0.009000
2,2,0.009000
2,2,0.012000
2,2,0.009000
2,2,0.009000
2,2,0.012000
2,2,0.011000
2,2,0.008000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.009000
2,2,0.009000
2,2,0.012000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.010000
2,2,0.009000
2,2,0.009000
2,2,0.009000
2,2,0.009000
2,4,0.005000
2,4,0.005000
2,4,0.007000
2,4,0.005000
2,4,0.006000
2,4,0.006000
2,4,0.005000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.005000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.007000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.005000
2,4,0.005000
2,4,0.006000
2,4,0.006000
2,4,0.007000
2,4,0.007000
2,4,0.007000
2,4,0.007000
2,4,0.005000
2,4,0.006000
2,4,0.005000
2,4,0.005000
2,4,0.006000
2,4,0.006000
2,4,0.007000
2,4,0.005000
2,4,0.006000
2,4,0.005000
2,4,0.005000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.005000
2,4,0.006000
2,4,0.006000
2,4,0.007000
2,4,0.006000
2,4,0.007000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.007000
2,4,0.008000
2,4,0.007000
2,4,0.009000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.007000
2,4,0.007000
2,4,0.005000
2,4,0.007000
2,4,0.006000
2,4,0.006000
2,4,0.005000
2,4,0.007000
2,4,0.005000
2,4,0.005000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.007000
2,4,0.007000
2,4,0.007000
2,4,0.006000
2,4,0.006000
2,4,0.007000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.006000
2,4,0.008000
2,4,0.006000
2,4,0.005000
2,4,0.006000
2,4,0.005000
2,4,0.006000
2,4,0.006000
2,4,0.005000
2,4,0.006000
2,4,0.005000
2,4,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.007000
2,8,0.007000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.007000
2,8,0.007000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.005000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.008000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.005000
2,8,0.007000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.007000
2,8,0.007000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.007000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.006000
2,8,0.005000
2,8,0.007000
2,8,0.006000
2,8,0.007000
2,8,0.007000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.005000
2,8,0.006000
2,8,0.006000
2,8,0.007000
2,8,0.006000
2,8,0.006000
2,8,0.005000
2,8,0.007000
2,8,0.007000
2,8,0.007000
2,8,0.006000
2,8,0.007000
2,8,0.007000
2,8,0.006000
2,8,0.006000
